Method, FileNum, DataSet, Time (minutes)
TimingsLogMfc1, 19, 1, 0.096689
TimingsLogMfc1, 20, 2, 0.102312
TimingsLogMfc1, 21, 3, 0.111551
TimingsLogMfc1, 22, 4, 0.177316
TimingsLogMfc1, 23, 5, 0.251561
TimingsLogMfc1, 24, 0, 0.091859
TimingsLogMfc1, 25, 1, 0.097645
TimingsLogMfc1, 26, 2, 0.105051
TimingsLogMfc1, 27, 3, 0.115160
TimingsLogMfc1, 28, 4, 0.177367
TimingsLogMfc1, 29, 5, 0.255962
TimingsLogMfc1, 30, 0, 0.092607
TimingsLogMfc1, 31, 1, 0.097836
TimingsLogMfc1, 32, 2, 0.103688
TimingsLogMfc1, 33, 3, 0.114230
TimingsLogMfc1, 34, 4, 0.176745
TimingsLogMfc1, 35, 5, 0.256034
TimingsLogMfc1, 36, 0, 0.093425
TimingsLogMfc1, 37, 1, 0.098713
TimingsLogMfc1, 38, 2, 0.104703
TimingsLogMfc1, 39, 3, 0.114280
TimingsLogMfc1, 40, 4, 0.177309
TimingsLogMfc1, 41, 5, 0.253124
TimingsLogMfc1, 42, 0, 0.094568
TimingsLogMfc1, 43, 1, 0.100112
TimingsLogMfc1, 44, 2, 0.107369
TimingsLogMfc1, 45, 3, 0.116714
TimingsLogMfc1, 46, 4, 0.179447
TimingsLogMfc1, 47, 5, 0.256948
TimingsLogMfc1, 48, 0, 0.095202
TimingsLogMfc1, 49, 1, 0.100906
TimingsLogMfc1, 50, 2, 0.107094
TimingsLogMfc1, 51, 3, 0.115639
TimingsLogMfc1, 52, 4, 0.178632
TimingsLogMfc1, 53, 5, 0.257624
TimingsLogMfc1, 54, 0, 0.095560
TimingsLogMfc1, 55, 1, 0.101558
TimingsLogMfc1, 56, 2, 0.107232
TimingsLogMfc1, 57, 3, 0.117799
TimingsLogMfc1, 58, 4, 0.178442
TimingsLogMfc1, 59, 5, 0.259746
TimingsLogMfc1, 60, 0, 0.096452
TimingsLogMfc1, 61, 1, 0.102281
TimingsLogMfc1, 62, 2, 0.108331
TimingsLogMfc1, 63, 3, 0.116184
TimingsLogMfc1, 64, 4, 0.179774
TimingsLogMfc1, 65, 5, 0.259702
TimingsLogMfc1, 66, 0, 0.097279
TimingsLogMfc1, 67, 1, 0.103514
TimingsLogMfc1, 68, 2, 0.109119
TimingsLogMfc1, 69, 3, 0.119321
TimingsLogMfc1, 70, 4, 0.181227
TimingsLogMfc1, 71, 5, 0.261045
TimingsLogMfc1, 72, 0, 0.099034
TimingsLogMfc1, 73, 1, 0.103973
TimingsLogMfc1, 74, 2, 0.110628
TimingsLogMfc1, 75, 3, 0.119589
TimingsLogMfc1, 76, 4, 0.182099
TimingsLogMfc1, 77, 5, 0.261084
TimingsLogMfc1, 78, 0, 0.098697
TimingsLogMfc1, 79, 1, 0.104306
TimingsLogMfc1, 80, 2, 0.110495
TimingsLogMfc1, 81, 3, 0.120484
TimingsLogMfc1, 82, 4, 0.183425
TimingsLogMfc1, 83, 5, 0.263097
TimingsLogMfc1, 84, 0, 0.099638
TimingsLogMfc1, 85, 1, 0.106226
TimingsLogMfc1, 86, 2, 0.112932
TimingsLogMfc1, 87, 3, 0.122812
TimingsLogMfc1, 88, 4, 0.182793
TimingsLogMfc1, 89, 5, 0.262985
TimingsLogMfc1, 90, 0, 0.099915
TimingsLogMfc1, 91, 1, 0.105498
TimingsLogMfc1, 92, 2, 0.110804
TimingsLogMfc1, 93, 3, 0.119675
TimingsLogMfc1, 94, 4, 0.181234
TimingsLogMfc1, 95, 5, 0.264195
TimingsLogMfc1, 96, 0, 0.101644
TimingsLogMfc1, 97, 1, 0.108222
TimingsLogMfc1, 98, 2, 0.113377
TimingsLogMfc1, 99, 3, 0.122596
TimingsLogMfc1, 100, 4, 0.185521
TimingsLogMfc1, 101, 5, 0.264926
TimingsLogMfc1, 102, 0, 0.101454
TimingsLogMfc1, 103, 1, 0.109289
TimingsLogMfc1, 104, 2, 0.114231
TimingsLogMfc1, 105, 3, 0.125012
TimingsLogMfc1, 106, 4, 0.186861
TimingsLogMfc1, 107, 5, 0.264583
TimingsLogMfc1, 108, 0, 0.102664
TimingsLogMfc1, 109, 1, 0.109233
TimingsLogMfc1, 110, 2, 0.114115
TimingsLogMfc1, 111, 3, 0.123816
TimingsLogMfc1, 112, 4, 0.185333
TimingsLogMfc1, 113, 5, 0.266494
TimingsLogMfc1, 114, 0, 0.103162
TimingsLogMfc1, 115, 1, 0.108977
TimingsLogMfc1, 116, 2, 0.114435
TimingsLogMfc1, 117, 3, 0.125219
TimingsLogMfc1, 118, 4, 0.186095
TimingsLogMfc1, 119, 5, 0.267155
TimingsLogMfc1, 120, 0, 0.104784
TimingsLogMfc1, 121, 1, 0.111191
TimingsLogMfc1, 122, 2, 0.115837
TimingsLogMfc1, 123, 3, 0.125831
TimingsLogMfc1, 124, 4, 0.187602
TimingsLogMfc1, 125, 5, 0.266248
TimingsLogMfc1, 126, 0, 0.105668
TimingsLogMfc1, 127, 1, 0.112062
TimingsLogMfc1, 128, 2, 0.118865
TimingsLogMfc1, 129, 3, 0.127743
TimingsLogMfc1, 130, 4, 0.190083
TimingsLogMfc1, 131, 5, 0.268471
TimingsLogMfc1, 132, 0, 0.105952
TimingsLogMfc1, 133, 1, 0.112693
TimingsLogMfc1, 134, 2, 0.117865
TimingsLogMfc1, 135, 3, 0.127330
TimingsLogMfc1, 136, 4, 0.191007
TimingsLogMfc1, 137, 5, 0.271411
TimingsLogMfc1, 138, 0, 0.107402
TimingsLogMfc1, 139, 1, 0.113198
TimingsLogMfc1, 140, 2, 0.119425
TimingsLogMfc1, 141, 3, 0.128364
TimingsLogMfc1, 142, 4, 0.190458
TimingsLogMfc1, 143, 5, 0.268266
TimingsLogMfc1, 144, 0, 0.108794
TimingsLogMfc1, 145, 1, 0.113409
TimingsLogMfc1, 146, 2, 0.120210
TimingsLogMfc1, 147, 3, 0.128412
TimingsLogMfc1, 148, 4, 0.190907
TimingsLogMfc1, 149, 5, 0.270768
TimingsLogMfc1, 150, 0, 0.108309
TimingsLogMfc1, 151, 1, 0.113335
TimingsLogMfc1, 152, 2, 0.119236
TimingsLogMfc1, 153, 3, 0.130915
TimingsLogMfc1, 154, 4, 0.190868
TimingsLogMfc1, 155, 5, 0.269370
TimingsLogMfc1, 156, 0, 0.109616
TimingsLogMfc1, 157, 1, 0.115744
TimingsLogMfc1, 158, 2, 0.123006
TimingsLogMfc1, 159, 3, 0.131374
TimingsLogMfc1, 160, 4, 0.190141
TimingsLogMfc1, 161, 5, 0.273481
TimingsLogMfc1, 162, 0, 0.110049
TimingsLogMfc1, 163, 1, 0.116586
TimingsLogMfc1, 164, 2, 0.123499
TimingsLogMfc1, 165, 3, 0.133175
TimingsLogMfc1, 166, 4, 0.194599
TimingsLogMfc1, 167, 5, 0.272645
TimingsLogMfc1, 168, 0, 0.110633
TimingsLogMfc1, 169, 1, 0.117499
TimingsLogMfc1, 170, 2, 0.123503
TimingsLogMfc1, 171, 3, 0.132683
TimingsLogMfc1, 172, 4, 0.193974
TimingsLogMfc1, 173, 5, 0.275059
TimingsLogMfc1, 174, 0, 0.111988
TimingsLogMfc1, 175, 1, 0.117902
TimingsLogMfc1, 176, 2, 0.125340
TimingsLogMfc1, 177, 3, 0.133809
TimingsLogMfc1, 178, 4, 0.194512
TimingsLogMfc1, 179, 5, 0.275374
TimingsLogMfc1, 180, 0, 0.112575
TimingsLogMfc1, 181, 1, 0.117437
TimingsLogMfc1, 182, 2, 0.124096
TimingsLogMfc1, 183, 3, 0.132370
TimingsLogMfc1, 184, 4, 0.197193
TimingsLogMfc1, 185, 5, 0.277531
TimingsLogMfc1, 186, 0, 0.113602
TimingsLogMfc1, 187, 1, 0.119274
TimingsLogMfc1, 188, 2, 0.125276
TimingsLogMfc1, 189, 3, 0.137930
TimingsLogMfc1, 190, 4, 0.196653
TimingsLogMfc1, 191, 5, 0.277745
TimingsLogMfc1, 192, 0, 0.113917
TimingsLogMfc1, 193, 1, 0.120204
TimingsLogMfc1, 194, 2, 0.126060
TimingsLogMfc1, 195, 3, 0.134988
TimingsLogMfc1, 196, 4, 0.197315
TimingsLogMfc1, 197, 5, 0.277114
TimingsLogMfc1, 198, 0, 0.114446
TimingsLogMfc1, 199, 1, 0.120941
TimingsLogMfc1, 200, 2, 0.128921
TimingsLogMfc1, 201, 3, 0.137671
TimingsLogMfc1, 202, 4, 0.199014
TimingsLogMfc1, 203, 5, 0.280130
TimingsLogMfc1, 204, 0, 0.115264
TimingsLogMfc1, 205, 1, 0.120780
TimingsLogMfc1, 206, 2, 0.126745
TimingsLogMfc1, 207, 3, 0.137239
TimingsLogMfc1, 208, 4, 0.200550
TimingsLogMfc1, 209, 5, 0.279348
TimingsLogMfc1, 210, 0, 0.118848
TimingsLogMfc1, 211, 1, 0.126476
TimingsLogMfc1, 212, 2, 0.130450
TimingsLogMfc1, 213, 3, 0.138974
TimingsLogMfc1, 214, 4, 0.201307
TimingsLogMfc1, 215, 5, 0.283319
TimingsLogMfc1, 216, 0, 0.118211
TimingsLogMfc1, 217, 1, 0.123375
TimingsLogMfc1, 218, 2, 0.129416
TimingsLogMfc1, 219, 3, 0.138989
TimingsLogMfc1, 220, 4, 0.200819
TimingsLogMfc1, 221, 5, 0.281218
TimingsLogMfc1, 222, 0, 0.118048
TimingsLogMfc1, 223, 1, 0.124706
TimingsLogMfc1, 224, 2, 0.131447
TimingsLogMfc1, 225, 3, 0.140023
TimingsLogMfc1, 226, 4, 0.202630
TimingsLogMfc1, 227, 5, 0.282309
TimingsLogMfc1, 228, 0, 0.119026
TimingsLogMfc1, 229, 1, 0.125203
TimingsLogMfc1, 230, 2, 0.131941
TimingsLogMfc1, 231, 3, 0.141350
TimingsLogMfc1, 232, 4, 0.200593
TimingsLogMfc1, 233, 5, 0.285988
TimingsLogMfc1, 234, 0, 0.120631
TimingsLogMfc1, 235, 1, 0.126505
TimingsLogMfc1, 236, 2, 0.132119
TimingsLogMfc1, 237, 3, 0.142825
TimingsLogMfc1, 238, 4, 0.203864
TimingsLogMfc1, 239, 5, 0.285216
TimingsLogMfc1, 240, 0, 0.121250
TimingsLogMfc1, 241, 1, 0.127551
TimingsLogMfc1, 242, 2, 0.132669
TimingsLogMfc1, 243, 3, 0.142674
TimingsLogMfc1, 244, 4, 0.204467
TimingsLogMfc1, 245, 5, 0.284253
TimingsLogMfc1, 246, 0, 0.121337
TimingsLogMfc1, 247, 1, 0.127749
TimingsLogMfc1, 248, 2, 0.131224
TimingsLogMfc1, 249, 3, 0.140966
TimingsLogMfc1, 250, 4, 0.202393
TimingsLogMfc1, 251, 5, 0.285988
TimingsLogMfc1, 252, 0, 0.125684
TimingsLogMfc1, 253, 1, 0.130616
TimingsLogMfc1, 254, 2, 0.134147
TimingsLogMfc1, 255, 3, 0.143059
TimingsLogMfc1, 256, 4, 0.204233
TimingsLogMfc1, 257, 5, 0.285214
TimingsLogMfc1, 258, 0, 0.126377
TimingsLogMfc1, 259, 1, 0.132706
TimingsLogMfc1, 260, 2, 0.137873
TimingsLogMfc1, 261, 3, 0.150097
TimingsLogMfc1, 262, 4, 0.206469
TimingsLogMfc1, 263, 5, 0.289094
TimingsLogMfc1, 264, 0, 0.127583
TimingsLogMfc1, 265, 1, 0.133993
TimingsLogMfc1, 266, 2, 0.139478
TimingsLogMfc1, 267, 3, 0.150730
TimingsLogMfc1, 268, 4, 0.212806
TimingsLogMfc1, 269, 5, 0.290002
TimingsLogMfc1, 270, 0, 0.126541
TimingsLogMfc1, 271, 1, 0.132552
TimingsLogMfc1, 272, 2, 0.136410
TimingsLogMfc1, 273, 3, 0.146558
TimingsLogMfc1, 274, 4, 0.208494
TimingsLogMfc1, 275, 5, 0.289265
TimingsLogMfc1, 276, 0, 0.126888
TimingsLogMfc1, 277, 1, 0.132681
TimingsLogMfc1, 278, 2, 0.137205
TimingsLogMfc1, 279, 3, 0.149731
TimingsLogMfc1, 280, 4, 0.210196
TimingsLogMfc1, 281, 5, 0.293805
TimingsLogMfc1, 282, 0, 0.127769
TimingsLogMfc1, 283, 1, 0.133757
TimingsLogMfc1, 284, 2, 0.140230
TimingsLogMfc1, 285, 3, 0.150458
TimingsLogMfc1, 286, 4, 0.214341
TimingsLogMfc1, 287, 5, 0.292518
TimingsLogMfc1, 288, 0, 0.131271
TimingsLogMfc1, 289, 1, 0.134622
TimingsLogMfc1, 290, 2, 0.140330
TimingsLogMfc1, 291, 3, 0.149895
TimingsLogMfc1, 292, 4, 0.209145
TimingsLogMfc1, 293, 5, 0.292348
TimingsLogMfc1, 294, 0, 0.129897
TimingsLogMfc1, 295, 1, 0.135514
TimingsLogMfc1, 296, 2, 0.141049
TimingsLogMfc1, 297, 3, 0.153970
TimingsLogMfc1, 298, 4, 0.214026
TimingsLogMfc1, 299, 5, 0.293577
TimingsLogMfc2, 0, 0, 0.284635
TimingsLogMfc2, 1, 1, 0.303670
TimingsLogMfc2, 2, 2, 0.322024
TimingsLogMfc2, 3, 3, 0.366839
TimingsLogMfc2, 4, 4, 0.473526
TimingsLogMfc2, 5, 5, 0.603466
TimingsLogMfc2, 6, 0, 0.326933
TimingsLogMfc2, 7, 1, 0.347449
TimingsLogMfc2, 8, 2, 0.353983
TimingsLogMfc2, 9, 3, 0.368829
TimingsLogMfc2, 10, 4, 0.474871
TimingsLogMfc2, 11, 5, 0.605100
TimingsLogMfc2, 12, 0, 0.330049
TimingsLogMfc2, 13, 1, 0.349197
TimingsLogMfc2, 14, 2, 0.355981
TimingsLogMfc2, 15, 3, 0.370066
TimingsLogMfc2, 16, 4, 0.477204
TimingsLogMfc2, 17, 5, 0.607370
TimingsLogMfc2, 18, 0, 0.324681
TimingsLogMfc2, 19, 1, 0.349297
TimingsLogMfc2, 20, 2, 0.355213
TimingsLogMfc2, 21, 3, 0.369045
TimingsLogMfc2, 22, 4, 0.476919
TimingsLogMfc2, 23, 5, 0.607137
TimingsLogMfc2, 24, 0, 0.329414
TimingsLogMfc2, 25, 1, 0.348548
TimingsLogMfc2, 26, 2, 0.356797
TimingsLogMfc2, 27, 3, 0.371511
TimingsLogMfc2, 28, 4, 0.478490
TimingsLogMfc2, 29, 5, 0.609166
TimingsLogMfc2, 30, 0, 0.320885
TimingsLogMfc2, 31, 1, 0.350654
TimingsLogMfc2, 32, 2, 0.356709
TimingsLogMfc2, 33, 3, 0.371623
TimingsLogMfc2, 34, 4, 0.479223
TimingsLogMfc2, 35, 5, 0.607665
TimingsLogMfc2, 36, 0, 0.326182
TimingsLogMfc2, 37, 1, 0.350513
TimingsLogMfc2, 38, 2, 0.357151
TimingsLogMfc2, 39, 3, 0.371452
TimingsLogMfc2, 40, 4, 0.478192
TimingsLogMfc2, 41, 5, 0.610320
TimingsLogMfc2, 42, 0, 0.333833
TimingsLogMfc2, 43, 1, 0.352621
TimingsLogMfc2, 44, 2, 0.358186
TimingsLogMfc2, 45, 3, 0.373169
TimingsLogMfc2, 46, 4, 0.480384
TimingsLogMfc2, 47, 5, 0.612215
TimingsLogMfc2, 48, 0, 0.332293
TimingsLogMfc2, 49, 1, 0.356212
TimingsLogMfc2, 50, 2, 0.363702
TimingsLogMfc2, 51, 3, 0.378575
TimingsLogMfc2, 52, 4, 0.485713
TimingsLogMfc2, 53, 5, 0.610882
TimingsLogMfc2, 54, 0, 0.331323
TimingsLogMfc2, 55, 1, 0.353947
TimingsLogMfc2, 56, 2, 0.360205
TimingsLogMfc2, 57, 3, 0.375096
TimingsLogMfc2, 58, 4, 0.482446
TimingsLogMfc2, 59, 5, 0.613363
TimingsLogMfc2, 60, 0, 0.332223
TimingsLogMfc2, 61, 1, 0.354807
TimingsLogMfc2, 62, 2, 0.360827
TimingsLogMfc2, 63, 3, 0.374600
TimingsLogMfc2, 64, 4, 0.481813
TimingsLogMfc2, 65, 5, 0.611174
TimingsLogMfc2, 66, 0, 0.333386
TimingsLogMfc2, 67, 1, 0.356138
TimingsLogMfc2, 68, 2, 0.361614
TimingsLogMfc2, 69, 3, 0.376468
TimingsLogMfc2, 70, 4, 0.485090
TimingsLogMfc2, 71, 5, 0.613046
TimingsLogMfc2, 72, 0, 0.335721
TimingsLogMfc2, 73, 1, 0.356512
TimingsLogMfc2, 74, 2, 0.362712
TimingsLogMfc2, 75, 3, 0.377829
TimingsLogMfc2, 76, 4, 0.484479
TimingsLogMfc2, 77, 5, 0.616405
TimingsLogMfc2, 78, 0, 0.332476
TimingsLogMfc2, 79, 1, 0.357800
TimingsLogMfc2, 80, 2, 0.363517
TimingsLogMfc2, 81, 3, 0.378499
TimingsLogMfc2, 82, 4, 0.485189
TimingsLogMfc2, 83, 5, 0.618636
TimingsLogMfc2, 84, 0, 0.337329
TimingsLogMfc2, 85, 1, 0.359410
TimingsLogMfc2, 86, 2, 0.365892
TimingsLogMfc2, 87, 3, 0.382663
TimingsLogMfc2, 88, 4, 0.486344
TimingsLogMfc2, 89, 5, 0.619310
TimingsLogMfc2, 90, 0, 0.313836
TimingsLogMfc2, 91, 1, 0.358096
TimingsLogMfc2, 92, 2, 0.363284
TimingsLogMfc2, 93, 3, 0.376240
TimingsLogMfc2, 94, 4, 0.484512
TimingsLogMfc2, 95, 5, 0.612760
TimingsLogMfc2, 96, 0, 0.339522
TimingsLogMfc2, 97, 1, 0.359580
TimingsLogMfc2, 98, 2, 0.365387
TimingsLogMfc2, 99, 3, 0.380507
TimingsLogMfc2, 100, 4, 0.487420
TimingsLogMfc2, 101, 5, 0.618569
TimingsLogMfc2, 102, 0, 0.339995
TimingsLogMfc2, 103, 1, 0.361116
TimingsLogMfc2, 104, 2, 0.367320
TimingsLogMfc2, 105, 3, 0.383054
TimingsLogMfc2, 106, 4, 0.488421
TimingsLogMfc2, 107, 5, 0.619852
TimingsLogMfc2, 108, 0, 0.333640
TimingsLogMfc2, 109, 1, 0.361069
TimingsLogMfc2, 110, 2, 0.367023
TimingsLogMfc2, 111, 3, 0.381009
TimingsLogMfc2, 112, 4, 0.490627
TimingsLogMfc2, 113, 5, 0.619832
TimingsLogMfc2, 114, 0, 0.329965
TimingsLogMfc2, 115, 1, 0.361299
TimingsLogMfc2, 116, 2, 0.365965
TimingsLogMfc2, 117, 3, 0.381001
TimingsLogMfc2, 118, 4, 0.489617
TimingsLogMfc2, 119, 5, 0.617470
TimingsLogMfc2, 120, 0, 0.340025
TimingsLogMfc2, 121, 1, 0.362303
TimingsLogMfc2, 122, 2, 0.368859
TimingsLogMfc2, 123, 3, 0.385388
TimingsLogMfc2, 124, 4, 0.491643
TimingsLogMfc2, 125, 5, 0.622723
TimingsLogMfc2, 126, 0, 0.342213
TimingsLogMfc2, 127, 1, 0.364631
TimingsLogMfc2, 128, 2, 0.370184
TimingsLogMfc2, 129, 3, 0.386674
TimingsLogMfc2, 130, 4, 0.493839
TimingsLogMfc2, 131, 5, 0.623358
TimingsLogMfc2, 132, 0, 0.344585
TimingsLogMfc2, 133, 1, 0.364306
TimingsLogMfc2, 134, 2, 0.370098
TimingsLogMfc2, 135, 3, 0.385879
TimingsLogMfc2, 136, 4, 0.493677
TimingsLogMfc2, 137, 5, 0.622795
TimingsLogMfc2, 138, 0, 0.335695
TimingsLogMfc2, 139, 1, 0.365387
TimingsLogMfc2, 140, 2, 0.371181
TimingsLogMfc2, 141, 3, 0.384710
TimingsLogMfc2, 142, 4, 0.493151
TimingsLogMfc2, 143, 5, 0.621165
TimingsLogMfc2, 144, 0, 0.340524
TimingsLogMfc2, 145, 1, 0.366831
TimingsLogMfc2, 146, 2, 0.372921
TimingsLogMfc2, 147, 3, 0.388724
TimingsLogMfc2, 148, 4, 0.494583
TimingsLogMfc2, 149, 5, 0.625852
TimingsLogMfc2, 150, 0, 0.332390
TimingsLogMfc2, 151, 1, 0.367763
TimingsLogMfc2, 152, 2, 0.378619
TimingsLogMfc2, 153, 3, 0.389626
TimingsLogMfc2, 154, 4, 0.493763
TimingsLogMfc2, 155, 5, 0.625137
TimingsLogMfc2, 156, 0, 0.340100
TimingsLogMfc2, 157, 1, 0.367855
TimingsLogMfc2, 158, 2, 0.373173
TimingsLogMfc2, 159, 3, 0.388233
TimingsLogMfc2, 160, 4, 0.496799
TimingsLogMfc2, 161, 5, 0.626603
TimingsLogMfc2, 162, 0, 0.344590
TimingsLogMfc2, 163, 1, 0.369442
TimingsLogMfc2, 164, 2, 0.375098
TimingsLogMfc2, 165, 3, 0.391667
TimingsLogMfc2, 166, 4, 0.497215
TimingsLogMfc2, 167, 5, 0.629665
TimingsLogMfc2, 168, 0, 0.341749
TimingsLogMfc2, 169, 1, 0.370332
TimingsLogMfc2, 170, 2, 0.375413
TimingsLogMfc2, 171, 3, 0.391689
TimingsLogMfc2, 172, 4, 0.497103
TimingsLogMfc2, 173, 5, 0.630479
TimingsLogMfc2, 174, 0, 0.350345
TimingsLogMfc2, 175, 1, 0.370792
TimingsLogMfc2, 176, 2, 0.376174
TimingsLogMfc2, 177, 3, 0.393918
TimingsLogMfc2, 178, 4, 0.503773
TimingsLogMfc2, 179, 5, 0.632051
TimingsLogMfc2, 180, 0, 0.346272
TimingsLogMfc2, 181, 1, 0.371245
TimingsLogMfc2, 182, 2, 0.377032
TimingsLogMfc2, 183, 3, 0.391921
TimingsLogMfc2, 184, 4, 0.500978
TimingsLogMfc2, 185, 5, 0.633478
TimingsLogMfc2, 186, 0, 0.348518
TimingsLogMfc2, 187, 1, 0.371323
TimingsLogMfc2, 188, 2, 0.378178
TimingsLogMfc2, 189, 3, 0.394375
TimingsLogMfc2, 190, 4, 0.500949
TimingsLogMfc2, 191, 5, 0.635206
TimingsLogMfc2, 192, 0, 0.353446
TimingsLogMfc2, 193, 1, 0.372809
TimingsLogMfc2, 194, 2, 0.379256
TimingsLogMfc2, 195, 3, 0.394638
TimingsLogMfc2, 196, 4, 0.502510
TimingsLogMfc2, 197, 5, 0.631963
TimingsLogMfc2, 198, 0, 0.354174
TimingsLogMfc2, 199, 1, 0.373644
TimingsLogMfc2, 200, 2, 0.378137
TimingsLogMfc2, 201, 3, 0.396893
TimingsLogMfc2, 202, 4, 0.503684
TimingsLogMfc2, 203, 5, 0.633234
TimingsLogMfc2, 204, 0, 0.348470
TimingsLogMfc2, 205, 1, 0.374319
TimingsLogMfc2, 206, 2, 0.380432
TimingsLogMfc2, 207, 3, 0.396489
TimingsLogMfc2, 208, 4, 0.502981
TimingsLogMfc2, 209, 5, 0.633840
TimingsLogMfc2, 210, 0, 0.362742
TimingsLogMfc2, 211, 1, 0.376678
TimingsLogMfc2, 212, 2, 0.381607
TimingsLogMfc2, 213, 3, 0.397714
TimingsLogMfc2, 214, 4, 0.504276
TimingsLogMfc2, 215, 5, 0.634411
TimingsLogMfc2, 216, 0, 0.352467
TimingsLogMfc2, 217, 1, 0.376511
TimingsLogMfc2, 218, 2, 0.382328
TimingsLogMfc2, 219, 3, 0.402235
TimingsLogMfc2, 220, 4, 0.505003
TimingsLogMfc2, 221, 5, 0.635966
TimingsLogMfc2, 222, 0, 0.357912
TimingsLogMfc2, 223, 1, 0.377480
TimingsLogMfc2, 224, 2, 0.390407
TimingsLogMfc2, 225, 3, 0.405073
TimingsLogMfc2, 226, 4, 0.505901
TimingsLogMfc2, 227, 5, 0.635937
TimingsLogMfc2, 228, 0, 0.350874
TimingsLogMfc2, 229, 1, 0.378142
TimingsLogMfc2, 230, 2, 0.383795
TimingsLogMfc2, 231, 3, 0.400422
TimingsLogMfc2, 232, 4, 0.511758
TimingsLogMfc2, 233, 5, 0.637834
TimingsLogMfc2, 234, 0, 0.354541
TimingsLogMfc2, 235, 1, 0.379142
TimingsLogMfc2, 236, 2, 0.385177
TimingsLogMfc2, 237, 3, 0.402119
TimingsLogMfc2, 238, 4, 0.509113
TimingsLogMfc2, 239, 5, 0.639894
TimingsLogMfc2, 240, 0, 0.349393
TimingsLogMfc2, 241, 1, 0.381512
TimingsLogMfc2, 242, 2, 0.383979
TimingsLogMfc2, 243, 3, 0.399655
TimingsLogMfc2, 244, 4, 0.509202
TimingsLogMfc2, 245, 5, 0.638382
TimingsLogMfc2, 246, 0, 0.344775
TimingsLogMfc2, 247, 1, 0.380417
TimingsLogMfc2, 248, 2, 0.386608
TimingsLogMfc2, 249, 3, 0.399477
TimingsLogMfc2, 250, 4, 0.506414
TimingsLogMfc2, 251, 5, 0.638865
TimingsLogMfc2, 252, 0, 0.354962
TimingsLogMfc2, 253, 1, 0.381965
TimingsLogMfc2, 254, 2, 0.386165
TimingsLogMfc2, 255, 3, 0.404424
TimingsLogMfc2, 256, 4, 0.511889
TimingsLogMfc2, 257, 5, 0.641705
TimingsLogMfc2, 258, 0, 0.366218
TimingsLogMfc2, 259, 1, 0.389329
TimingsLogMfc2, 260, 2, 0.396476
TimingsLogMfc2, 261, 3, 0.411235
TimingsLogMfc2, 262, 4, 0.512515
TimingsLogMfc2, 263, 5, 0.642234
TimingsLogMfc2, 264, 0, 0.368685
TimingsLogMfc2, 265, 1, 0.386940
TimingsLogMfc2, 266, 2, 0.398268
TimingsLogMfc2, 267, 3, 0.413122
TimingsLogMfc2, 268, 4, 0.514879
TimingsLogMfc2, 269, 5, 0.643307
TimingsLogMfc2, 270, 0, 0.355019
TimingsLogMfc2, 271, 1, 0.390626
TimingsLogMfc2, 272, 2, 0.394783
TimingsLogMfc2, 273, 3, 0.405223
TimingsLogMfc2, 274, 4, 0.511612
TimingsLogMfc2, 275, 5, 0.641454
TimingsLogMfc2, 276, 0, 0.365616
TimingsLogMfc2, 277, 1, 0.385747
TimingsLogMfc2, 278, 2, 0.398937
TimingsLogMfc2, 279, 3, 0.407824
TimingsLogMfc2, 280, 4, 0.515361
TimingsLogMfc2, 281, 5, 0.644109
TimingsLogMfc2, 282, 0, 0.363647
TimingsLogMfc2, 283, 1, 0.386847
TimingsLogMfc2, 284, 2, 0.392185
TimingsLogMfc2, 285, 3, 0.407142
TimingsLogMfc2, 286, 4, 0.516869
TimingsLogMfc2, 287, 5, 0.646836
TimingsLogMfc2, 288, 0, 0.355992
TimingsLogMfc2, 289, 1, 0.388415
TimingsLogMfc2, 290, 2, 0.395379
TimingsLogMfc2, 291, 3, 0.408928
TimingsLogMfc2, 292, 4, 0.516614
TimingsLogMfc2, 293, 5, 0.645626
TimingsLogMfc2, 294, 0, 0.363276
TimingsLogMfc2, 295, 1, 0.389481
TimingsLogMfc2, 296, 2, 0.395033
TimingsLogMfc2, 297, 3, 0.410279
TimingsLogMfc2, 298, 4, 0.516481
TimingsLogMfc2, 299, 5, 0.648494
TimingsLogPpmz, 0, 0, 0.008449
TimingsLogPpmz, 1, 1, 0.022130
TimingsLogPpmz, 2, 2, 0.045614
TimingsLogPpmz, 3, 3, 0.105261
TimingsLogPpmz, 4, 4, 0.860018
TimingsLogPpmz, 5, 5, 2.019456
TimingsLogPpmz, 6, 0, 0.009807
TimingsLogPpmz, 7, 1, 0.024675
TimingsLogPpmz, 8, 2, 0.047495
TimingsLogPpmz, 9, 3, 0.108257
TimingsLogPpmz, 10, 4, 0.872327
TimingsLogPpmz, 11, 5, 2.042623
TimingsLogPpmz, 12, 0, 0.010519
TimingsLogPpmz, 13, 1, 0.025161
TimingsLogPpmz, 14, 2, 0.048090
TimingsLogPpmz, 15, 3, 0.106153
TimingsLogPpmz, 16, 4, 0.864428
TimingsLogPpmz, 17, 5, 2.031168
TimingsLogPpmz, 18, 0, 0.011208
TimingsLogPpmz, 19, 1, 0.024425
TimingsLogPpmz, 20, 2, 0.044474
TimingsLogPpmz, 21, 3, 0.095735
TimingsLogPpmz, 22, 4, 0.766425
TimingsLogPpmz, 23, 5, 1.820116
TimingsLogPpmz, 24, 0, 0.012347
TimingsLogPpmz, 25, 1, 0.027201
